10:23:53.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/update],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.ThemeController.update(metrics.model.Theme)
10:23:53.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/create],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.ThemeController.create(metrics.model.Theme)
10:23:53.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/enabled],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.ThemeController.enabled(java.lang.Long,java.lang.Integer)
10:23:53.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryThemesCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.ThemeController.queryThemesCount(java.lang.String)
10:23:53.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryValidThemes],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Theme> metrics.rest.ThemeController.queryValidThemes()
10:23:53.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryThemes],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Theme> metrics.rest.ThemeController.queryThemes(java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
10:23:53.469 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/findOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public metrics.model.Theme metrics.rest.ThemeController.findOne(java.lang.Long)
10:23:53.939 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 10:23:52 CST 2015]; parent: Root WebApplicationContext
10:23:54.075 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 10:23:52 CST 2015]; parent: Root WebApplicationContext
10:23:54.267 [main] INFO  metrics.controller.TestController - =============================
10:23:54.442 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/resources/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
10:23:54.552 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization completed in 1822 ms
10:25:41.432 [qtp1005748084-14] INFO  annotation.log.SystemLogAspect - Controller===metrics.controller.MainController=====index=====创建元词:=====
10:25:42.984 [qtp1005748084-13] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
10:26:26.702 [qtp1005748084-14] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
10:27:07.121 [qtp1005748084-14] INFO  annotation.log.SystemLogAspect - Controller===metrics.controller.MainController=====index=====创建元词:=====
10:27:07.300 [qtp1005748084-17] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
10:48:26.809 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization started
10:48:26.813 [main] INFO  o.s.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 10:48:26 CST 2015]; parent: Root WebApplicationContext
10:48:26.815 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [config/servlet-context.xml]
10:48:27.619 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/check],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.check(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
10:48:27.619 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.index()
10:48:27.619 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.login()
10:48:27.620 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.association()
10:48:27.620 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.document()
10:48:27.621 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.TestController.test()
10:48:27.623 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/createAssociation],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.AssociationController.createAssociation(metrics.rest.dto.AssociationRequest)
